,actual,prediction
926,-5.485323,-4.7485094
927,-5.7324157,-4.7491164
928,-4.0959077,-3.811649
929,-4.0485044,-4.3217726
930,-4.0397024,-4.6591325
931,-4.0370684,-4.7215924
932,-4.0329857,-4.717657
933,-4.0290203,-4.6204624
934,-4.026074,-4.7092204
935,-3.9963026,-4.3847394
936,-4.692387,-4.509513
937,-4.872261,-4.695502
938,-4.8598957,-4.6283097
939,-4.596995,-4.2676415
940,-4.4783053,-4.317284
941,-4.3019414,-4.2149463
942,-4.308965,-4.762944
943,-4.3516283,-4.6494575
944,-4.287998,-4.296441
945,-4.048308,-4.0457544
946,-4.0338407,-4.4626193
947,-4.097489,-4.635633
948,-4.1401253,-4.619558
949,-4.2737427,-4.724026
950,-4.2514977,-4.577555
951,-4.2090893,-4.3568573
952,-4.2625694,-4.507157
953,-4.717518,-4.749088
954,-4.827784,-4.7725253
955,-4.6641226,-4.311967
956,-4.5254717,-4.296333
957,-4.3525505,-4.247535
958,-4.3734055,-4.71975
959,-4.451364,-4.7543273
960,-4.486911,-4.6901555
961,-4.491474,-4.7732577
962,-4.4674196,-4.642594
963,-4.5836015,-4.688151
964,-4.4655347,-4.2097716
965,-4.4749837,-4.2548795
966,-3.9660842,-3.867536
967,-3.9549973,-4.585278
968,-3.9492893,-4.601646
969,-3.9452515,-4.7100353
970,-3.9175417,-4.330653
971,-3.8376899,-4.1829834
972,-3.667212,-3.834316
973,-3.7026236,-4.6955285
974,-3.9313853,-4.5933642
975,-3.9421513,-4.7574277
976,-3.9482746,-4.6979194
977,-3.921589,-4.3601375
978,-3.9494815,-4.641833
979,-4.003454,-4.300418
980,-4.7092304,-4.7700562
981,-4.714085,-4.712007
982,-4.769579,-4.770803
983,-4.7604146,-4.7294655
984,-4.768903,-4.7238364
985,-4.942058,-4.724774
986,-5.0066867,-4.771648
987,-5.7453527,-4.773047
988,-4.1140833,-3.8210227
989,-4.0566697,-4.2974553
990,-3.9165673,-4.110514
991,-3.9190354,-4.7704535
992,-3.920448,-4.747207
993,-3.7841053,-4.035653
994,-3.784132,-4.7722254
995,-3.7713504,-4.505504
996,-4.087735,-4.5955224
997,-4.1509695,-4.7318993
998,-3.4620454,-3.4977539
999,-3.4594755,-4.663985
1000,-3.2027042,-3.597044
1001,-3.1547716,-3.7952306
1002,-3.1534421,-4.670512
1003,-3.1512692,-4.37657
1004,-3.134543,-4.1882787
1005,-3.1156828,-4.1764054
1006,-3.3895185,-4.7029405
1007,-3.3701386,-4.2494626
1008,-3.7819242,-4.7412524
1009,-4.161289,-4.4603863
1010,-4.152101,-4.575874
1011,-4.1471834,-4.357425
1012,-4.2959876,-4.637981
1013,-4.384058,-4.2653403
1014,-4.391592,-4.751818
1015,-4.5386543,-4.5455365
1016,-4.283013,-4.1675353
1017,-4.1606793,-4.1942277
1018,-4.1088667,-4.2954764
1019,-4.118191,-4.4129534
1020,-4.1281853,-4.748054
1021,-4.205539,-4.6138186
1022,-4.1503267,-4.3341007
1023,-4.1687465,-4.72896
1024,-4.361591,-4.7488904
1025,-4.6040154,-4.6424074
1026,-4.7417393,-4.5327106
1027,-4.883739,-4.7737813
1028,-4.8839393,-4.7485356
1029,-4.9270844,-4.713239
1030,-5.076435,-4.5048747
1031,-5.045043,-4.675937
1032,-5.0594645,-4.773662
1033,-5.0252132,-4.582384
1034,-5.023914,-4.5307503
1035,-4.831788,-4.3911786
1036,-4.7607455,-4.5492253
1037,-4.06377,-3.8748994
1038,-4.0866766,-4.7690883
1039,-4.0402303,-4.3093534
1040,-4.029224,-4.6289806
1041,-4.03687,-4.6832275
1042,-4.0542946,-4.746655
1043,-4.0260844,-4.289161
1044,-4.0272837,-4.562535
1045,-4.628499,-4.716871
1046,-4.617808,-4.7257667
1047,-4.795398,-4.7114587
1048,-4.7939873,-4.624924
1049,-4.790937,-4.674418
1050,-4.80039,-4.7737823
1051,-5.1524243,-4.6994586
1052,-5.209735,-4.636887
1053,-4.87096,-4.3110933
1054,-4.6540685,-4.301871
1055,-4.632316,-4.626776
1056,-4.646634,-4.681079
1057,-4.6638246,-4.7397475
1058,-4.663514,-4.772622
1059,-4.65865,-4.681188
1060,-4.534635,-4.310444
1061,-4.4882293,-4.2712626
1062,-4.6147766,-4.648828
1063,-4.503085,-4.3113747
1064,-4.485984,-4.591453
1065,-4.4176793,-4.392344
1066,-4.277936,-4.2589774
1067,-4.2762766,-4.6677547
1068,-4.3648806,-4.7640758
1069,-4.504247,-4.7003713
1070,-4.5249524,-4.753075
1071,-4.657452,-4.685098
1072,-4.6805973,-4.6770215
1073,-4.790952,-4.7072697
1074,-5.354189,-4.7661767
1075,-5.269124,-4.5806775
1076,-5.25096,-4.743483
1077,-5.3180795,-4.772878
1078,-5.3245564,-4.7595706
1079,-5.413026,-4.7658906
1080,-5.4878774,-4.7350554
1081,-5.5843863,-4.770351
1082,-5.415138,-4.6468205
1083,-5.621358,-4.7211514
1084,-5.607338,-4.7356586
1085,-5.6073318,-4.772875
1086,-5.4198356,-4.630811
1087,-5.412605,-4.759892
1088,-5.3163495,-4.646371
1089,-5.16845,-4.596034
1090,-5.224619,-4.7191567
1091,-5.241453,-4.741295
1092,-5.2573953,-4.7541194
1093,-5.197629,-4.700525
1094,-5.0624633,-4.4551015
1095,-4.9699335,-4.5888247
1096,-4.514828,-4.167927
1097,-4.5377603,-4.708827
1098,-3.6500785,-3.662258
1099,-3.6487775,-4.70434
1100,-3.6305232,-4.340571
1101,-3.6329758,-4.772702
1102,-3.637946,-4.576673
1103,-3.6343806,-4.499426
1104,-3.6899376,-4.682203
1105,-3.673048,-4.3521276
1106,-4.646261,-4.5544677
1107,-4.6583357,-4.7504954
1108,-4.5942445,-4.2867627
1109,-4.4752727,-4.331036
1110,-4.5106487,-4.7626863
1111,-4.156808,-4.014357
1112,-4.1632676,-4.7482905
1113,-3.970876,-4.014377
1114,-3.8714943,-4.134876
1115,-3.7643325,-4.0874157
1116,-3.73514,-4.1884894
1117,-3.7573745,-4.716517
1118,-3.7521768,-4.643082
1119,-3.7385669,-3.9829981
1120,-3.730922,-4.5662136
1121,-3.843495,-4.3692966
1122,-3.9259863,-4.409857
1123,-3.9192493,-4.0717583
1124,-3.9833286,-4.3610773
1125,-3.980778,-4.6792645
1126,-3.9802177,-4.634873
1127,-4.2030916,-4.3294554
1128,-4.205143,-4.5844083
1129,-4.242366,-4.6417203
1130,-4.2874146,-4.748116
1131,-4.5674605,-4.3217926
1132,-4.507474,-4.291661
1133,-3.7706122,-3.7482588
1134,-3.7768235,-4.772486
1135,-3.712663,-4.1029572
1136,-3.6264205,-4.0432043
1137,-3.6157198,-4.374525
1138,-3.5307302,-4.0192018
1139,-3.4990668,-4.1456537
1140,-3.5124493,-4.514068
1141,-3.7294798,-4.1002464
1142,-3.7294648,-4.7721267
1143,-3.8238885,-4.76572
1144,-3.6412013,-3.7665913
1145,-3.5770857,-4.0551286
1146,-3.639394,-4.2687044
1147,-3.7044442,-4.7530775
1148,-3.5601225,-3.883359
1149,-3.5975058,-4.2731147
1150,-3.5965285,-4.7412944
1151,-3.4889777,-3.9325347
1152,-3.4748085,-3.7666464
1153,-3.5093243,-4.2449346
1154,-3.5149624,-4.3038263
1155,-3.4432085,-4.015297
1156,-3.3612144,-3.761183
1157,-3.3571177,-4.2437015
1158,-3.2925196,-3.9510725
1159,-3.3602974,-4.6530013
1160,-3.394221,-3.8035629
1161,-3.4171789,-4.749857
1162,-3.392739,-4.1385236
1163,-3.3329647,-3.802419
1164,-3.5140486,-4.5522327
1165,-3.532535,-4.3962398
1166,-3.6420627,-4.75656
1167,-3.644941,-4.735743
1168,-3.85364,-4.260465
1169,-3.844762,-4.5807247
1170,-3.858537,-4.1754193
1171,-4.356382,-4.765969
1172,-4.3722615,-4.656343
1173,-4.166394,-4.098348
1174,-4.165848,-4.7510357
1175,-4.1620517,-4.697209
1176,-4.2666025,-4.7592025
1177,-4.2585297,-4.5232124
1178,-4.493723,-4.772231
1179,-3.8211565,-3.7666395
1180,-3.380305,-3.5809216
1181,-3.4113674,-4.3122
1182,-3.4116385,-4.763423
1183,-3.4093943,-4.5944114
1184,-3.364384,-4.0907836
1185,-3.1213014,-3.532028
1186,-3.1149664,-4.3495827
1187,-3.159164,-3.9205549
1188,-3.3611603,-4.1455984
1189,-3.3501678,-4.2260118
1190,-3.3456345,-4.535358
1191,-3.3490856,-4.773786
1192,-3.39277,-4.763539
1193,-3.9523973,-4.770627
1194,-3.9865823,-4.763531
1195,-4.379125,-4.751419
1196,-4.6369987,-4.372524
1197,-4.1269646,-3.8753946
1198,-4.136911,-4.6357055
1199,-4.1369004,-4.7736716
1200,-4.0561852,-4.2642875
1201,-4.042007,-4.5895295
1202,-4.013953,-4.420784
1203,-3.9766493,-4.338989
1204,-3.6674585,-3.7665732
1205,-3.7483933,-4.033338
1206,-3.6795688,-4.135879
1207,-3.6678183,-4.4752088
1208,-3.7035673,-4.769584
1209,-3.70451,-4.6135383
1210,-3.4721382,-3.7666833
1211,-3.479451,-4.524249
1212,-3.6869419,-4.7737856
1213,-3.7374196,-4.2003217
1214,-3.7757118,-4.2599535
1215,-3.7895699,-4.7572846
1216,-3.7606468,-4.314684
1217,-3.766837,-4.753443
1218,-4.011179,-3.949467
1219,-3.9682808,-4.274882
1220,-3.9438548,-4.427245
1221,-4.012822,-4.419412
1222,-4.05786,-4.417962
1223,-3.9055858,-4.080374
1224,-3.9211273,-4.421639
1225,-3.9097812,-4.56532
1226,-4.1781387,-4.7095785
1227,-4.1947184,-4.3023725
1228,-4.0665793,-4.1482778
1229,-3.858814,-3.9499056
1230,-3.7140195,-3.9526184
1231,-3.8092475,-4.687836
1232,-3.8265548,-4.7419443
1233,-3.692184,-3.9759815
1234,-3.6098647,-4.0595717
1235,-3.6189804,-4.3828344
1236,-3.6574495,-4.313175
1237,-3.7923653,-4.5256085
1238,-3.9875338,-4.6961884
1239,-3.9857109,-4.661451
1240,-3.9786355,-4.638633
1241,-4.222805,-4.3799043
1242,-4.572787,-4.647266
1243,-4.6805863,-4.770716
1244,-4.8872814,-4.7331977
1245,-5.001142,-4.759607
1246,-5.023334,-4.7374873
1247,-5.089118,-4.7736354
1248,-5.129915,-4.7011447
1249,-5.2782407,-4.5292993
1250,-5.2564874,-4.6229625
1251,-5.2585464,-4.773062
1252,-5.285532,-4.7630677
1253,-4.761774,-4.2555165
1254,-4.660836,-4.423969
1255,-4.6080227,-4.565485
1256,-4.545795,-4.449207
1257,-4.571758,-4.6404376
1258,-4.5633464,-4.584872
1259,-4.554196,-4.730889
1260,-4.4476666,-4.3355927
1261,-4.6615167,-4.7642713
1262,-4.7232003,-4.61179
1263,-4.4431963,-4.192847
1264,-4.503393,-4.7537456
1265,-4.510242,-4.6754556
1266,-4.5091324,-4.579231
1267,-4.51284,-4.7496886
1268,-4.633998,-4.7544427
1269,-4.624898,-4.727859
1270,-4.5068865,-4.3050942
1271,-4.91249,-4.7397594
1272,-4.8840055,-4.687159
1273,-4.8733706,-4.6496067
1274,-4.832663,-4.491304
1275,-4.572137,-4.2662163
1276,-4.5578995,-4.6896367
1277,-4.5656233,-4.763246
1278,-4.719354,-4.675991
1279,-4.7087836,-4.7040477
1280,-4.4903092,-4.2539477
1281,-4.507623,-4.7395453
1282,-4.458945,-4.3366914
1283,-4.5677514,-4.4201365
1284,-4.530551,-4.5243554
1285,-4.496065,-4.589144
1286,-4.5130315,-4.7631464
1287,-4.287662,-4.185332
1288,-4.433441,-4.7539945
1289,-4.438628,-4.770102
1290,-4.538704,-4.7455688
1291,-4.6226153,-4.7593894
1292,-4.398058,-4.199312
1293,-4.347772,-4.350089
1294,-4.3433223,-4.731731
1295,-4.5725346,-4.570091
1296,-4.5588994,-4.69202
1297,-3.929391,-3.8052287
1298,-3.9213817,-4.61455
1299,-3.8292258,-4.1605573
1300,-3.864639,-4.2997155
1301,-3.4100668,-3.587387
1302,-3.3255293,-3.8978252
1303,-3.3290012,-4.7577004
1304,-3.268385,-3.9503868
1305,-3.3645663,-4.3616033
1306,-3.3570852,-4.3442755
1307,-3.3888235,-4.6582704
1308,-3.4043405,-4.7737966
1309,-3.7926664,-4.1600466
1310,-3.9512894,-4.205414
1311,-3.9283204,-4.422848
1312,-4.177072,-4.4325047
1313,-4.211826,-4.6178813
1314,-4.272741,-4.765061
1315,-4.260368,-4.558553
1316,-4.2456675,-4.6489134
1317,-4.480222,-4.7010603
1318,-4.8329563,-4.7728963
1319,-4.9814496,-4.7347884
1320,-5.1487036,-4.685619
1321,-5.245501,-4.7425275
1322,-4.6777844,-4.2229514
1323,-4.194427,-3.987734
1324,-4.08147,-4.2096915
1325,-4.0740676,-4.6117787
1326,-4.0444617,-4.4308534
1327,-4.0473247,-4.7715955
1328,-3.8429775,-3.9713917
1329,-3.8226824,-4.3876824
1330,-3.7659664,-4.0524983
1331,-3.9308085,-4.756457
1332,-3.9320536,-4.2125354
1333,-3.9051652,-4.322701
1334,-3.9272346,-4.770045
1335,-3.9175985,-4.613023
1336,-4.1700854,-4.7437606
1337,-4.20185,-4.651607
1338,-4.5655346,-4.757583
1339,-4.5015635,-4.4673014
1340,-4.8554697,-4.7692657
1341,-5.0263515,-4.5406303
1342,-4.753627,-4.311854
1343,-4.758344,-4.627679
1344,-4.6986895,-4.551808
1345,-4.695742,-4.6413093
1346,-4.6948433,-4.7544312
1347,-4.4069614,-4.158994
1348,-4.4054017,-4.7595124
1349,-4.4217925,-4.6353993
1350,-4.358392,-4.247235
1351,-4.364354,-4.668457
1352,-4.2298975,-4.218236
1353,-4.1901526,-4.357182
1354,-4.17563,-4.6124883
1355,-4.379042,-4.736948
1356,-4.3725524,-4.7163863
1357,-4.3924456,-4.765843
1358,-4.373,-4.229228
1359,-4.383235,-4.736159
1360,-4.560595,-4.4925437
1361,-3.992228,-3.8258176
1362,-3.860398,-4.070565
1363,-3.8618557,-4.7640634
1364,-3.8545563,-4.5798087
1365,-3.8525677,-4.7282844
1366,-3.9201715,-4.773295
1367,-3.8838396,-4.311739
1368,-3.900475,-4.7673745
1369,-4.3682947,-4.6376843
1370,-4.8716726,-4.5941596
1371,-4.874534,-4.7710977
1372,-4.7548556,-4.3485403
1373,-4.609503,-4.33297
1374,-4.4149218,-4.258336
1375,-4.4161487,-4.313026
1376,-4.392323,-4.617789
1377,-4.4062395,-4.7259207
1378,-4.423826,-4.702214
1379,-4.4029737,-4.6425567
1380,-4.3882666,-4.319553
1381,-4.4817777,-4.755858
1382,-4.606806,-4.4121203
1383,-4.7900605,-4.7631073
1384,-4.6808333,-4.3537745
1385,-4.666718,-4.674232
1386,-4.685314,-4.7700067
1387,-4.721158,-4.766326
1388,-4.9510155,-4.7682204
1389,-4.799914,-4.417316
1390,-4.81965,-4.4559813
1391,-4.745808,-4.549818
1392,-4.9182167,-4.725867
1393,-4.8016586,-4.413508
1394,-4.780772,-4.7095313
1395,-4.2945194,-4.053841
1396,-4.276365,-4.623675
1397,-3.967732,-3.9285996
1398,-3.9840388,-4.6736765
1399,-3.9978774,-4.7440176
1400,-4.0008965,-4.768459
1401,-4.012907,-4.5505667
1402,-4.011585,-4.691358
1403,-4.2300973,-4.77257
1404,-4.183847,-4.330117
1405,-4.9431295,-4.7328715
1406,-4.947295,-4.6825404
1407,-4.959795,-4.7701755
1408,-4.9291415,-4.703128
1409,-5.0097694,-4.7099752
1410,-5.033711,-4.735075
1411,-4.9655447,-4.642384
1412,-5.381691,-4.7698216
1413,-5.3644347,-4.7172666
1414,-5.4627776,-4.7646747
1415,-5.4576383,-4.766272
1416,-5.5593057,-4.7733727
1417,-5.664376,-4.7690196
1418,-5.7421417,-4.771443
1419,-6.017487,-4.7338986
1420,-5.912523,-4.740716
1421,-5.7632604,-4.663796
1422,-4.9161816,-4.267038
1423,-4.9194117,-4.7735324
1424,-4.9187226,-4.771827
1425,-4.8129554,-4.5159965
1426,-4.8074007,-4.75596
1427,-4.715368,-4.4710374
1428,-4.6717443,-4.5871243
1429,-4.693964,-4.743701
1430,-4.958582,-4.567711
1431,-4.8254423,-4.476726
1432,-4.8074875,-4.722402
1433,-4.8445582,-4.6048946
1434,-4.8509717,-4.7725434
1435,-4.9956293,-4.7733703
1436,-5.047394,-4.6817203
1437,-5.054677,-4.7562423
1438,-5.077094,-4.604465
1439,-5.320228,-4.772206
1440,-5.2652774,-4.664025
1441,-5.1024804,-4.420304
1442,-4.8255653,-4.3315187
1443,-4.6417055,-4.324588
1444,-4.60791,-4.5496106
1445,-4.244026,-4.0799828
1446,-4.1992793,-4.3320146
1447,-4.130951,-4.306001
1448,-4.0937977,-4.3476357
1449,-4.1220727,-4.7101254
1450,-4.138742,-4.413036
1451,-4.192761,-4.719363
1452,-4.021313,-4.089167
1453,-4.2239065,-4.7695622
1454,-4.2893534,-4.7519584
1455,-4.2235317,-4.221765
1456,-4.274532,-4.6826878
1457,-4.255067,-4.552437
1458,-4.302212,-4.7594037
1459,-4.2721467,-4.496076
1460,-4.6550937,-4.772836
1461,-4.6555834,-4.771424
1462,-4.6391497,-4.688515
1463,-5.0718217,-4.660214
1464,-5.1002254,-4.728297
1465,-5.210196,-4.702665
1466,-5.154587,-4.6857343
1467,-5.2347245,-4.584439
1468,-3.9580336,-3.7666016
1469,-3.9320033,-4.401123
1470,-3.919145,-4.4939666
1471,-3.8517907,-4.213573
1472,-3.8497353,-4.689263
1473,-3.8395882,-4.518349
1474,-3.8353376,-4.602837
1475,-3.808149,-4.2987432
1476,-4.3832207,-4.77368
1477,-4.171989,-4.097013
1478,-4.0206275,-4.107113
1479,-3.9879289,-4.1490207
1480,-3.9926364,-4.7568965
1481,-4.010437,-4.7576537
1482,-4.006976,-4.557674
1483,-4.063015,-4.7737966
1484,-4.044918,-4.5492425
1485,-4.2451005,-4.7656283
1486,-4.261742,-4.127071
1487,-4.3779206,-4.2712903
1488,-4.3033676,-4.340434
1489,-3.9917114,-3.969741
1490,-4.003561,-4.7226763
1491,-3.976644,-4.4187903
1492,-3.9331696,-4.271248
1493,-3.7842197,-4.0223055
1494,-3.8713062,-4.587615
1495,-3.8098438,-4.1028767
1496,-3.806903,-4.3222103
1497,-3.8468213,-4.0434036
1498,-3.7405562,-4.0709248
1499,-3.7515657,-4.6446853
1500,-3.7754588,-4.440976
1501,-3.9218392,-4.7728
1502,-3.9305027,-4.7291117
1503,-4.0799236,-4.773787
1504,-4.0282063,-4.219765
1505,-4.249722,-4.6138988
1506,-4.610937,-4.6557536
1507,-4.6108084,-4.644151
1508,-4.660439,-4.6107125
1509,-4.5939717,-4.516575
1510,-4.4428425,-4.2874646
1511,-4.43132,-4.7060504
1512,-4.7071433,-4.7705035
1513,-4.7046328,-4.6052766
1514,-4.6675615,-4.531387
1515,-4.703303,-4.77204
1516,-4.5207562,-4.2678614
1517,-4.328819,-4.1960483
1518,-4.0578966,-3.959955
1519,-4.0619974,-4.757301
1520,-4.025469,-4.3663874
1521,-4.0374594,-4.76393
1522,-4.028931,-4.4379354
1523,-4.0262966,-4.7369184
1524,-4.0805783,-4.543506
1525,-4.2164936,-4.7692037
1526,-4.8416657,-4.6068435
1527,-4.7016745,-4.3816314
1528,-4.823066,-4.672046
1529,-4.742787,-4.53478
1530,-4.79641,-4.573016
1531,-4.7880716,-4.7128263
1532,-4.8225036,-4.6348047
1533,-4.803714,-4.71713
1534,-4.763956,-4.503723
1535,-4.911862,-4.7259254
1536,-4.8637843,-4.559626
1537,-4.8776197,-4.563176
1538,-4.4910827,-4.1692815
1539,-4.4843726,-4.677181
1540,-4.487638,-4.6522107
1541,-4.4974027,-4.768511
1542,-4.363375,-4.2450967
1543,-4.3669243,-4.750019
1544,-4.4000053,-4.773787
1545,-4.3635464,-4.375324
1546,-4.662725,-4.6857047
1547,-4.5994587,-4.449464
1548,-4.5572042,-4.48286
1549,-4.411508,-4.2900887
1550,-4.6272755,-4.7733464
1551,-4.5689125,-4.5130725
1552,-4.407974,-4.2781014
1553,-4.2594967,-4.1823378
1554,-4.268278,-4.758698
1555,-4.2881885,-4.58553
1556,-4.328408,-4.7708654
1557,-4.431148,-4.665034
1558,-4.3668723,-4.4034977
1559,-4.3886366,-4.6453176
1560,-4.47465,-4.452334
1561,-4.70665,-4.351526
1562,-4.548646,-4.31316
1563,-4.534849,-4.5284433
1564,-4.519245,-4.6942377
1565,-4.335292,-4.2262907
1566,-4.3048196,-4.3161216
1567,-4.254581,-4.34583
1568,-4.1934648,-4.271739
1569,-4.2505746,-4.7735286
1570,-4.3314857,-4.759272
1571,-4.3677588,-4.773794
1572,-4.379681,-4.773794
1573,-4.6067295,-4.759272
1574,-4.780737,-4.7542377
1575,-4.826826,-4.407333
1576,-5.0568705,-4.410211
1577,-5.0559173,-4.7719045
1578,-5.0612984,-4.7683992
1579,-5.0596714,-4.771045
1580,-4.9708905,-4.609375
1581,-4.911926,-4.6327767
1582,-4.9041867,-4.736501
1583,-5.104745,-4.7523227
1584,-5.402104,-4.7214255
1585,-4.8558426,-4.2798233
1586,-4.846672,-4.7448525
1587,-4.789894,-4.6152377
1588,-4.848239,-4.769234
1589,-4.905949,-4.7735715
1590,-4.8882856,-4.6951203
1591,-4.8685665,-4.7043653
1592,-4.8875003,-4.7675085
1593,-5.4157276,-4.705325
1594,-5.442887,-4.7668014
1595,-5.676956,-4.762232
1596,-5.666567,-4.7640653
1597,-5.022472,-4.3117633
1598,-5.045207,-4.735642
1599,-5.0780325,-4.7597136
1600,-5.041284,-4.7052994
1601,-4.998044,-4.6260247
1602,-4.8252707,-4.4080253
1603,-4.82309,-4.7563205
