timestamp,bitcoin,ethereum,ripple,binancecoin,solana,dogecoin,staked-ether,cardano,tron,avalanche-2,chainlink
1/1/2024 5:00,42349,2277.11,0.611571,309.24,102.4,0.088974,2275.95,0.59438,0.106602,38.3,14.89
1/1/2024 6:00,42245,2276.37,0.610308,308.94,101.78,0.089105,2273.7,0.592483,0.106177,38.14,14.97
1/1/2024 7:00,42418,2282.19,0.612863,308.48,102.42,0.089424,2281.97,0.597422,0.106549,38.41,15.07
1/1/2024 8:00,42471,2284.3,0.614874,310.41,102.54,0.089595,2283.71,0.598849,0.107041,38.56,15.2
1/1/2024 9:00,42517,2283.98,0.615705,310.81,102.29,0.089505,2281.95,0.599247,0.107249,38.66,15.18
1/1/2024 10:00,42625,2297.85,0.61725,312.08,104.12,0.089726,2297.19,0.602015,0.107113,39.63,15.3
1/1/2024 11:00,42744,2303.51,0.618743,311.06,104.37,0.090079,2299.25,0.602876,0.106932,39.59,15.32
1/1/2024 12:00,42633,2303.7,0.617974,309.5,104.24,0.089835,2300.28,0.601498,0.106852,39.4,15.28
1/1/2024 13:00,42708,2300.19,0.620716,309.65,105.04,0.090387,2300.81,0.605055,0.10695,39.71,15.28
1/1/2024 14:00,42723,2305.77,0.621262,310.32,105.61,0.090454,2301.83,0.604773,0.107036,39.59,15.26
1/1/2024 15:00,42618,2300.55,0.619006,309.88,104.5,0.090552,2297.62,0.601283,0.106732,39.51,15.21
1/1/2024 16:00,42789,2313.43,0.621495,311.65,105.96,0.091044,2311.95,0.604706,0.107162,40.17,15.27
1/1/2024 17:00,42725,2309.02,0.621086,311.96,106.69,0.091211,2307.12,0.604907,0.10698,40.04,15.35
1/1/2024 18:00,42809,2313.87,0.622475,312.17,106.9,0.091181,2309.22,0.605918,0.10705,40.03,15.22
1/1/2024 19:00,43153,2328.15,0.62448,311.91,107.9,0.091329,2329.42,0.610951,0.10744,40.53,15.39
1/1/2024 20:00,43496,2337.07,0.626122,312.08,108.99,0.091864,2341.01,0.617306,0.10778,41.05,15.5
1/1/2024 21:00,43694,2338.76,0.628042,312.54,108.23,0.0916,2336.07,0.617896,0.107596,41.19,15.47
1/1/2024 22:00,43596,2335.16,0.627843,311.79,108.14,0.09175,2336.42,0.616603,0.107403,41.11,15.42
1/1/2024 23:00,43471,2333.02,0.62683,313.27,107.9,0.091485,2329.26,0.617257,0.107652,41.16,15.44
1/2/2024 0:00,44169,2350.03,0.629683,314.81,109.44,0.092056,2345.48,0.623256,0.107773,41.95,15.53
1/2/2024 1:00,45111,2380.45,0.633766,317.69,109.44,0.093402,2379.27,0.631206,0.108256,42.23,15.73
1/2/2024 2:00,44778,2375.55,0.632098,317.17,110.96,0.092559,2372.74,0.627211,0.108105,42.24,15.7
1/2/2024 3:00,45276,2381.0,0.634323,318.41,111.69,0.092865,2382.2,0.631086,0.10828,42.28,15.81
1/2/2024 4:00,45455,2388.58,0.634435,319.37,111.38,0.092975,2377.31,0.629836,0.108403,42.04,15.73
1/2/2024 5:00,45238,2386.16,0.633344,318.32,111.94,0.093005,2383.56,0.629,0.108232,42.36,15.85
1/2/2024 6:00,45210,2378.96,0.632007,317.87,112.73,0.092879,2380.98,0.626219,0.108342,42.58,15.82
1/2/2024 7:00,45305,2380.05,0.629434,317.38,112.83,0.092763,2377.53,0.623746,0.108473,42.59,15.85
1/2/2024 8:00,45523,2385.96,0.631543,317.82,114.43,0.093851,2387.81,0.628159,0.108768,43.17,15.9
1/2/2024 9:00,45822,2434.45,0.634014,320.15,114.95,0.094371,2430.58,0.633491,0.10979,43.15,16.04
1/2/2024 10:00,45717,2417.42,0.637668,319.69,116.26,0.093846,2414.3,0.631908,0.11004,43.14,15.95
1/2/2024 11:00,45509,2396.79,0.637355,318.42,115.23,0.093151,2396.25,0.628373,0.110059,42.67,15.97
1/2/2024 12:00,45450,2394.33,0.631262,318.39,113.5,0.09274,2387.52,0.62447,0.109966,42.22,15.86
1/2/2024 13:00,45333,2385.26,0.630812,318.19,113.02,0.092574,2389.27,0.624686,0.109782,42.01,15.83
1/2/2024 14:00,45655,2397.54,0.632221,318.92,113.54,0.092777,2395.36,0.625466,0.109885,41.87,15.8
1/2/2024 15:00,45393,2373.46,0.627814,314.67,109.78,0.091965,2376.93,0.61529,0.109264,40.98,15.54
1/2/2024 16:00,45310,2367.51,0.627818,309.59,110.21,0.0918,2367.38,0.616214,0.108968,41.35,15.43
1/2/2024 17:00,45354,2368.32,0.626711,310.35,110.18,0.091858,2365.42,0.617405,0.109092,41.35,15.41
1/2/2024 18:00,45001,2356.99,0.622842,310.42,107.64,0.091526,2353.52,0.612607,0.109147,41.02,15.24
1/2/2024 19:00,45230,2371.79,0.625073,309.68,108.04,0.091667,2364.12,0.614588,0.109373,40.99,15.2
1/2/2024 20:00,45119,2365.56,0.627403,310.61,107.53,0.091383,2363.79,0.614323,0.108957,40.72,15.21
1/2/2024 21:00,44844,2362.12,0.626007,310.35,107.41,0.090913,2360.58,0.608048,0.109179,40.52,15.14
1/2/2024 22:00,45051,2364.6,0.628354,310.96,107.84,0.091262,2362.03,0.60485,0.109142,40.71,15.17
1/2/2024 23:00,45034,2360.35,0.626689,311.75,108.25,0.091173,2358.54,0.607613,0.109074,40.7,15.17
1/3/2024 0:00,44995,2360.78,0.627886,312.13,106.66,0.091243,2354.26,0.606085,0.108501,40.74,15.2
1/3/2024 1:00,45176,2364.64,0.626647,313.61,107.68,0.091581,2360.48,0.607801,0.108705,40.79,15.27
1/3/2024 2:00,45336,2372.96,0.627937,313.87,108.15,0.091722,2372.5,0.610812,0.108733,40.83,15.36
1/3/2024 3:00,45259,2369.67,0.626263,313.03,107.77,0.09155,2366.36,0.608696,0.108918,40.68,15.29
1/3/2024 4:00,45222,2368.3,0.626048,312.3,107.9,0.091356,2364.89,0.608083,0.109612,40.7,15.28
1/3/2024 5:00,45170,2367.33,0.633331,314.5,107.71,0.091435,2364.79,0.611026,0.109203,40.7,15.3
1/3/2024 6:00,45203,2373.86,0.636374,316.77,108.48,0.091571,2367.55,0.614836,0.109439,40.84,15.51
1/3/2024 7:00,45366,2380.72,0.633087,319.25,108.97,0.091783,2377.14,0.61523,0.109412,41.01,15.48
1/3/2024 8:00,45036,2363.39,0.632429,317.01,107.82,0.091541,2361.19,0.610266,0.10886,40.76,15.34
1/3/2024 9:00,45128,2366.66,0.631207,318.27,107.97,0.091638,2366.67,0.612276,0.109391,40.95,15.38
1/3/2024 10:00,45421,2379.97,0.634324,332.71,109.04,0.092033,2379.78,0.61714,0.109845,41.18,15.48
1/3/2024 11:00,45127,2367.32,0.633439,329.93,107.22,0.091803,2365.5,0.613382,0.10961,40.98,15.36
1/3/2024 12:00,44214,2324.92,0.623267,325.19,104.35,0.090433,2324.68,0.600421,0.108059,39.84,15.08
1/3/2024 13:00,42679,2242.68,0.564321,313.7,99.73,0.084159,2213.81,0.559342,0.105341,37.23,13.79
1/3/2024 14:00,42509,2216.9,0.567904,312.35,97.47,0.082427,2218.5,0.554576,0.104529,36.71,13.87
1/3/2024 15:00,42299,2196.41,0.56752,310.41,97.07,0.081511,2202.97,0.548671,0.104002,36.13,13.76
1/3/2024 16:00,42770,2237.96,0.573214,317.54,99.27,0.082232,2231.88,0.56188,0.104572,36.3,14.08
1/3/2024 17:00,43037,2231.93,0.575939,319.63,99.46,0.081685,2232.51,0.565871,0.105098,36.7,14.09
1/3/2024 18:00,42746,2219.98,0.573503,317.17,97.53,0.08195,2218.89,0.559287,0.104805,36.27,13.97
1/3/2024 19:00,42263,2204.73,0.573265,309.53,96.88,0.081744,2205.78,0.551925,0.104606,36.25,13.97
1/3/2024 20:00,42606,2206.89,0.574947,314.54,97.56,0.081841,2206.82,0.556617,0.104765,36.24,14.08
1/3/2024 21:00,42780,2221.4,0.586531,316.56,99.63,0.082313,2215.86,0.560887,0.105578,37.23,14.24
1/3/2024 22:00,42962,2228.11,0.589146,318.63,100.2,0.082777,2226.59,0.562631,0.10614,37.3,14.26
1/3/2024 23:00,42746,2207.03,0.583369,316.27,98.99,0.082221,2207.47,0.558232,0.106265,36.75,14.14
1/4/2024 0:00,42822,2211.17,0.582424,316.26,98.62,0.081937,2207.74,0.556843,0.106795,36.75,14.14
1/4/2024 1:00,42899,2213.28,0.581836,313.84,100.12,0.08239,2207.95,0.561055,0.107196,36.94,14.21
1/4/2024 2:00,42713,2207.9,0.574478,311.82,98.84,0.081583,2208.04,0.553776,0.107412,36.4,14.06
1/4/2024 3:00,43075,2230.26,0.582428,315.44,100.59,0.082247,2227.45,0.559025,0.107567,36.89,14.23
1/4/2024 4:00,43150,2232.45,0.58202,317.3,100.93,0.082181,2229.01,0.559909,0.107832,36.87,14.31
1/4/2024 5:00,43176,2239.58,0.583257,319.76,100.76,0.082286,2236.34,0.563327,0.107949,37.05,14.38
1/4/2024 6:00,43166,2237.2,0.581612,319.85,101.05,0.082456,2235.2,0.562193,0.108143,37.05,14.39
1/4/2024 7:00,43182,2238.89,0.580672,320.94,100.89,0.082649,2237.9,0.562777,0.108295,37.19,14.46
1/4/2024 8:00,42907,2220.81,0.576482,318.42,99.09,0.082558,2222.95,0.557601,0.107754,36.76,14.31
1/4/2024 9:00,42911,2219.82,0.575888,320.46,98.27,0.082177,2217.18,0.558986,0.107608,36.63,14.29
1/4/2024 10:00,43057,2226.65,0.577622,322.49,98.56,0.082743,2227.49,0.563559,0.107245,36.84,14.35
1/4/2024 11:00,43087,2223.29,0.576929,319.42,98.43,0.082228,2221.32,0.564369,0.106785,36.68,14.28
1/4/2024 12:00,43197,2225.8,0.576734,317.97,98.36,0.082564,2226.83,0.558633,0.10684,37.01,14.32
1/4/2024 13:00,43417,2240.78,0.580051,318.1,99.64,0.082836,2239.03,0.563693,0.107036,37.18,14.4
1/4/2024 14:00,43525,2242.85,0.581203,319.18,100.19,0.083224,2241.78,0.564573,0.107325,37.29,14.39
1/4/2024 15:00,43658,2265.54,0.584751,322.08,101.96,0.084333,2253.55,0.568249,0.107494,37.84,14.49
1/4/2024 16:00,44080,2274.45,0.585449,319.8,103.76,0.084299,2274.57,0.575094,0.107615,38.67,14.63
1/4/2024 17:00,43943,2266.94,0.583069,318.74,102.1,0.083617,2263.47,0.569859,0.107173,38.66,14.53
1/4/2024 18:00,44056,2280.68,0.585837,319.12,103.17,0.08376,2276.1,0.571691,0.107383,38.57,14.52
1/4/2024 19:00,44110,2277.2,0.586761,319.98,103.59,0.083971,2275.3,0.572434,0.107284,38.92,14.57
1/4/2024 20:00,44014,2277.89,0.587321,318.02,105.91,0.084111,2271.36,0.57276,0.107021,39.01,14.62
1/4/2024 21:00,44294,2278.25,0.589635,320.61,107.2,0.084359,2285.3,0.57461,0.107114,39.0,14.67
1/4/2024 22:00,44487,2281.37,0.591178,321.73,105.94,0.084296,2278.71,0.572341,0.107251,38.76,14.6
1/4/2024 23:00,44413,2271.79,0.590369,321.55,104.87,0.084263,2271.71,0.571835,0.107194,38.62,14.55
1/5/2024 0:00,44196,2270.98,0.587226,323.19,104.84,0.084091,2271.0,0.569546,0.106997,38.68,14.54
1/5/2024 1:00,44196,2269.14,0.586153,325.95,104.06,0.084486,2268.18,0.568528,0.107005,38.75,14.53
1/5/2024 2:00,43116,2228.38,0.571751,320.01,100.87,0.081526,2229.23,0.54942,0.105761,37.34,14.15
1/5/2024 3:00,43552,2244.17,0.574709,322.41,101.09,0.08277,2239.02,0.55334,0.105786,37.3,14.14
1/5/2024 4:00,43466,2242.75,0.5759,321.92,100.76,0.083127,2240.87,0.552142,0.105402,37.05,14.16
1/5/2024 5:00,43600,2245.7,0.577011,322.77,101.14,0.082982,2245.89,0.553768,0.105586,36.91,14.1
1/5/2024 6:00,43578,2245.78,0.576827,320.58,101.52,0.082989,2240.8,0.555238,0.105758,36.92,14.19
1/5/2024 7:00,43870,2259.51,0.575775,319.5,101.65,0.083235,2252.41,0.557007,0.106,37.24,14.24
1/5/2024 8:00,43819,2257.04,0.574385,317.72,101.36,0.082971,2256.22,0.55383,0.105813,37.11,14.45
1/5/2024 9:00,43869,2252.6,0.573972,319.52,101.43,0.083049,2251.04,0.551911,0.105831,37.35,14.4
1/5/2024 10:00,44152,2265.3,0.57878,320.12,102.31,0.083833,2264.32,0.555065,0.106279,37.38,14.49
1/5/2024 11:00,43858,2250.14,0.573251,317.82,100.59,0.083311,2250.97,0.54898,0.10517,37.05,14.47
1/5/2024 12:00,43821,2244.15,0.570485,319.15,99.98,0.082312,2239.68,0.542169,0.104987,36.58,14.22
1/5/2024 13:00,43924,2244.19,0.570331,318.15,100.69,0.082338,2244.9,0.542127,0.104749,36.67,14.14
1/5/2024 14:00,43926,2249.17,0.569605,317.96,100.63,0.082401,2247.55,0.54139,0.104816,36.67,14.09
1/5/2024 15:00,43623,2236.7,0.564323,314.98,98.5,0.081992,2231.39,0.530759,0.103891,35.98,13.99
1/5/2024 16:00,43466,2222.09,0.562344,313.11,97.78,0.081779,2219.52,0.529799,0.103747,36.02,13.98
1/5/2024 17:00,43307,2217.28,0.563251,312.23,97.29,0.081743,2220.46,0.531451,0.103673,35.69,14.01
1/5/2024 18:00,43538,2228.33,0.565146,313.04,97.84,0.081845,2233.78,0.530784,0.10376,35.66,13.96
1/5/2024 19:00,43627,2236.31,0.56808,313.96,98.05,0.081813,2235.78,0.531222,0.104083,35.62,13.96
1/5/2024 20:00,43643,2237.55,0.568103,313.68,98.01,0.081655,2233.58,0.528315,0.103773,35.67,13.83
1/5/2024 21:00,43831,2241.15,0.571012,315.46,99.05,0.082147,2242.69,0.531875,0.104254,36.22,13.93
1/5/2024 22:00,43898,2244.57,0.572128,315.81,99.13,0.082118,2243.43,0.53356,0.104171,36.29,13.97
1/5/2024 23:00,43852,2240.06,0.572585,315.81,98.61,0.08198,2241.47,0.533099,0.103932,36.03,13.9
1/6/2024 0:00,44114,2267.09,0.575898,317.14,99.8,0.082674,2264.36,0.539371,0.104497,36.38,14.07
1/6/2024 1:00,44115,2264.59,0.573464,306.82,99.11,0.082405,2264.56,0.541958,0.104123,36.17,14.0
1/6/2024 2:00,44021,2257.73,0.573228,308.59,98.43,0.082054,2258.96,0.537001,0.104354,35.91,13.89
1/6/2024 3:00,43956,2257.99,0.572636,309.21,98.86,0.082311,2257.36,0.536172,0.104151,35.69,13.9
1/6/2024 4:00,43985,2254.27,0.572172,307.92,98.63,0.082151,2256.28,0.53468,0.103602,35.48,13.81
1/6/2024 5:00,43898,2250.67,0.572738,307.16,97.74,0.08169,2250.33,0.530059,0.103258,35.38,13.74
1/6/2024 6:00,43648,2230.3,0.565495,303.9,94.68,0.080151,2237.01,0.521355,0.102272,34.17,13.48
1/6/2024 7:00,43551,2220.15,0.56146,302.09,92.61,0.079093,2225.95,0.51179,0.101998,33.7,13.35
1/6/2024 8:00,43648,2230.89,0.564606,303.42,94.09,0.080106,2231.32,0.515462,0.102865,34.22,13.31
1/6/2024 9:00,43728,2237.11,0.566213,305.79,94.81,0.080636,2235.17,0.523074,0.103264,34.47,13.47
1/6/2024 10:00,43679,2234.09,0.56602,304.99,95.39,0.080473,2233.62,0.520289,0.10323,34.92,13.52
1/6/2024 11:00,43726,2236.37,0.566488,305.49,94.88,0.080516,2235.58,0.520509,0.103759,34.87,13.57
1/6/2024 12:00,43670,2237.63,0.566,306.65,94.73,0.080598,2236.49,0.519965,0.103812,34.78,13.58
1/6/2024 13:00,43593,2233.02,0.565672,305.12,93.78,0.080407,2230.14,0.518913,0.10361,34.55,13.47
1/6/2024 14:00,43739,2238.08,0.56663,305.4,94.23,0.080555,2239.76,0.521635,0.104002,34.7,13.46
1/6/2024 15:00,43843,2240.85,0.570731,307.1,95.86,0.081114,2243.47,0.526318,0.104003,34.87,13.57
1/6/2024 16:00,43898,2247.53,0.571061,307.07,95.33,0.081524,2246.57,0.52524,0.104432,34.9,13.63
1/6/2024 17:00,43895,2246.27,0.570584,306.53,95.78,0.081435,2246.38,0.527707,0.104111,35.18,13.61
1/6/2024 18:00,43950,2251.21,0.571669,307.55,96.68,0.081557,2249.61,0.528122,0.10407,35.26,13.65
1/6/2024 19:00,44126,2250.82,0.571681,307.43,96.57,0.081531,2253.96,0.528324,0.104351,35.12,13.63
1/6/2024 20:00,43930,2245.56,0.569027,305.81,94.93,0.08079,2244.59,0.521531,0.103891,34.67,13.53
1/6/2024 21:00,43857,2240.82,0.567954,306.72,94.43,0.080809,2241.13,0.524365,0.103837,34.67,13.52
1/6/2024 22:00,43899,2241.87,0.566939,306.89,94.41,0.080865,2240.1,0.523787,0.104092,34.53,13.46
1/6/2024 23:00,43855,2236.38,0.566759,306.82,93.63,0.080472,2234.55,0.520493,0.103614,34.07,13.39
1/7/2024 0:00,43956,2241.51,0.567922,307.58,93.68,0.080565,2239.91,0.522618,0.104052,34.56,13.42
1/7/2024 1:00,44249,2250.48,0.571191,308.55,95.92,0.081463,2252.86,0.527207,0.103822,35.33,13.63
1/7/2024 2:00,44052,2247.15,0.569019,307.11,94.68,0.080797,2246.94,0.525127,0.104056,34.94,13.58
1/7/2024 3:00,43943,2240.15,0.56747,306.28,92.44,0.080566,2242.63,0.519158,0.103797,34.37,13.49
1/7/2024 4:00,43986,2243.77,0.566879,306.38,92.88,0.080693,2242.36,0.521425,0.103641,34.51,13.55
1/7/2024 5:00,44011,2247.07,0.567363,307.96,94.2,0.080914,2244.78,0.525793,0.103888,34.81,13.69
1/7/2024 6:00,44004,2246.82,0.568538,308.6,94.86,0.081034,2244.4,0.527311,0.10416,35.17,13.7
1/7/2024 7:00,44013,2250.34,0.56932,308.21,94.59,0.080718,2246.88,0.526118,0.104168,35.38,13.67
1/7/2024 8:00,44092,2248.39,0.569396,308.95,94.92,0.08067,2249.1,0.526666,0.104094,35.05,13.64
1/7/2024 9:00,44079,2242.88,0.570032,308.07,94.23,0.080508,2245.55,0.523035,0.104035,34.76,13.53
1/7/2024 10:00,43963,2235.83,0.566654,306.35,93.31,0.079797,2233.09,0.520024,0.103341,34.48,13.44
1/7/2024 11:00,43959,2238.8,0.566433,306.27,93.97,0.079927,2235.73,0.520343,0.103604,34.62,13.53
1/7/2024 12:00,44093,2240.26,0.566984,306.24,94.85,0.080035,2239.61,0.521148,0.10371,34.89,13.55
1/7/2024 13:00,44120,2239.33,0.566917,306.24,94.98,0.080124,2235.18,0.519035,0.103489,34.89,13.57
1/7/2024 14:00,44396,2251.42,0.569873,307.54,96.13,0.080475,2248.76,0.523518,0.104058,35.51,13.59
1/7/2024 15:00,44361,2248.25,0.569707,306.49,95.74,0.080441,2246.43,0.52033,0.103918,35.32,13.59
1/7/2024 16:00,44016,2231.02,0.567498,305.33,94.18,0.07955,2227.69,0.514567,0.103701,34.73,13.46
1/7/2024 17:00,43986,2228.51,0.564119,303.8,93.53,0.079611,2221.73,0.510974,0.103653,34.42,13.37
1/7/2024 18:00,44057,2239.71,0.566161,304.61,94.37,0.079831,2239.41,0.516384,0.103836,35.11,13.51
1/7/2024 19:00,44155,2245.36,0.567791,305.99,94.8,0.08016,2240.75,0.518708,0.103746,35.05,13.55
1/7/2024 20:00,44252,2250.11,0.56813,306.59,94.86,0.080084,2249.3,0.517281,0.103927,34.9,13.59
1/7/2024 21:00,44176,2243.78,0.56542,306.26,94.29,0.079715,2243.46,0.514265,0.103994,34.71,13.52
1/7/2024 22:00,44206,2239.36,0.563856,305.64,92.48,0.079397,2240.06,0.509468,0.103962,34.52,13.42
1/7/2024 23:00,43951,2224.28,0.553629,302.43,89.76,0.078091,2224.67,0.497099,0.103274,33.65,13.16
1/8/2024 0:00,43884,2220.15,0.551804,302.34,88.92,0.078236,2218.98,0.492661,0.102936,33.57,13.11
1/8/2024 1:00,43718,2199.98,0.57743,300.31,88.83,0.078672,2200.01,0.497014,0.102815,33.64,13.2
1/8/2024 2:00,43709,2205.51,0.568303,298.02,89.95,0.078026,2205.03,0.487043,0.10219,33.31,13.32
1/8/2024 3:00,43248,2185.48,0.563657,292.86,88.37,0.076382,2181.44,0.475376,0.101236,31.99,12.91
1/8/2024 4:00,43538,2191.55,0.559593,293.83,87.67,0.075907,2186.73,0.475832,0.101605,31.99,12.85
1/8/2024 5:00,43584,2196.95,0.562066,294.99,88.83,0.076961,2194.28,0.481969,0.102644,32.11,13.07
1/8/2024 6:00,43653,2193.42,0.559115,294.96,89.33,0.077299,2191.63,0.485009,0.102592,32.32,13.21
1/8/2024 7:00,43863,2210.23,0.557712,297.29,89.48,0.078386,2212.61,0.488158,0.103084,32.88,13.47
1/8/2024 8:00,43970,2226.94,0.556317,299.09,89.95,0.07761,2222.07,0.4895,0.103496,32.75,13.47
1/8/2024 9:00,43930,2225.86,0.55341,299.24,90.44,0.07784,2225.84,0.490586,0.103894,32.98,13.44
1/8/2024 10:00,43785,2212.18,0.552772,298.36,89.99,0.077529,2215.5,0.488358,0.103233,32.73,13.32
1/8/2024 11:00,44116,2229.37,0.557795,299.12,90.77,0.077964,2226.23,0.493909,0.103303,33.1,13.4
1/8/2024 12:00,44427,2233.3,0.560837,298.66,91.21,0.078002,2239.82,0.497011,0.103508,33.49,13.39
1/8/2024 13:00,45035,2265.31,0.565549,300.89,93.66,0.078706,2260.72,0.512319,0.103722,34.25,13.69
1/8/2024 14:00,44893,2261.02,0.564095,301.51,93.8,0.078816,2262.9,0.508811,0.103218,34.1,13.67
1/8/2024 15:00,44929,2261.28,0.563904,302.45,94.38,0.078948,2259.79,0.509546,0.103181,34.23,13.59
1/8/2024 16:00,45053,2275.66,0.566463,302.43,94.55,0.079282,2273.89,0.51236,0.103209,34.24,13.64
1/8/2024 17:00,44932,2265.69,0.565729,300.65,94.29,0.079175,2267.12,0.509078,0.103168,34.09,13.6
1/8/2024 18:00,45514,2300.44,0.569909,302.29,95.97,0.079897,2281.03,0.517044,0.103269,34.61,13.77
1/8/2024 19:00,46945,2330.41,0.577534,306.45,98.47,0.08104,2344.35,0.540036,0.10398,36.34,14.15
1/8/2024 20:00,46969,2354.18,0.580893,308.27,99.34,0.081163,2355.66,0.540031,0.104225,36.22,14.37
1/8/2024 21:00,46919,2347.21,0.576672,305.68,97.38,0.080728,2346.0,0.535536,0.103886,35.72,14.18
1/8/2024 22:00,47103,2340.31,0.577154,305.95,97.38,0.080999,2340.26,0.536291,0.103889,35.81,14.17
1/8/2024 23:00,47008,2338.91,0.579656,305.98,97.58,0.081538,2338.93,0.540017,0.104121,36.02,14.19
1/9/2024 0:00,46936,2331.66,0.577396,304.41,97.66,0.081298,2329.09,0.540582,0.104317,36.06,14.15
1/9/2024 1:00,46680,2306.57,0.572519,300.45,96.82,0.080615,2304.57,0.535908,0.103974,35.66,14.02
1/9/2024 2:00,46565,2310.21,0.573611,299.37,97.06,0.079892,2306.41,0.528753,0.10392,35.38,13.99
1/9/2024 3:00,46744,2314.67,0.573847,300.14,98.45,0.079884,2314.93,0.5306,0.103748,35.63,13.97
1/9/2024 4:00,46959,2313.85,0.573317,299.25,99.09,0.079993,2312.08,0.527803,0.104098,35.77,14.01
1/9/2024 5:00,46825,2311.55,0.574957,301.01,103.67,0.080682,2310.76,0.532585,0.104321,37.34,14.07
1/9/2024 6:00,46773,2311.19,0.574045,302.63,102.17,0.080692,2307.8,0.530156,0.104284,36.99,14.06
1/9/2024 7:00,46827,2306.02,0.570777,303.0,101.8,0.08058,2303.53,0.533586,0.104519,36.92,14.07
1/9/2024 8:00,46888,2309.97,0.572497,304.7,101.79,0.080443,2306.97,0.531266,0.104425,37.03,14.05
1/9/2024 9:00,46599,2294.82,0.568463,304.47,101.36,0.079631,2295.45,0.522854,0.103897,36.83,13.94
1/9/2024 10:00,46618,2296.37,0.564702,304.87,100.59,0.078862,2290.17,0.517564,0.103654,36.46,13.77
1/9/2024 11:00,46445,2295.0,0.56509,303.15,100.2,0.078653,2289.68,0.522013,0.103332,36.32,13.78
1/9/2024 12:00,46625,2297.53,0.568232,304.6,102.06,0.079008,2298.0,0.522319,0.103325,36.48,13.82
1/9/2024 13:00,46908,2284.57,0.568597,304.5,101.72,0.07901,2310.01,0.523958,0.103468,36.33,13.69
1/9/2024 14:00,46851,2283.32,0.5654,304.1,100.95,0.078475,2281.01,0.517826,0.103119,35.83,13.76
1/9/2024 15:00,46775,2260.98,0.56131,301.07,100.3,0.078076,2262.62,0.512405,0.102578,35.58,13.55
1/9/2024 16:00,46835,2261.03,0.561057,301.29,99.73,0.078309,2258.62,0.510769,0.102245,35.59,13.57
1/9/2024 17:00,46851,2261.64,0.558597,301.69,100.92,0.077314,2256.98,0.505103,0.101818,35.38,13.53
1/9/2024 18:00,46806,2266.47,0.560319,300.02,100.4,0.080291,2267.6,0.50853,0.102024,35.02,13.62
1/9/2024 19:00,46636,2275.13,0.566882,301.45,100.23,0.080204,2273.0,0.510063,0.102351,35.27,13.69
1/9/2024 20:00,46882,2267.81,0.568236,299.32,99.39,0.079532,2267.24,0.504559,0.102414,35.03,13.64
1/9/2024 21:00,46710,2254.71,0.569724,297.51,97.29,0.078607,2255.17,0.499934,0.102051,34.4,13.47
1/9/2024 22:00,45736,2310.09,0.570603,298.64,98.1,0.077585,2278.91,0.508896,0.102004,34.5,13.63
1/9/2024 23:00,45955,2331.15,0.572271,299.75,98.9,0.078777,2339.84,0.506991,0.102202,34.45,13.62
1/10/2024 0:00,46106,2341.16,0.566418,301.03,98.75,0.079265,2342.51,0.510768,0.102682,34.67,13.71
1/10/2024 1:00,45831,2377.38,0.568255,301.73,98.48,0.079724,2385.32,0.515238,0.103356,34.54,13.87
1/10/2024 2:00,45939,2377.27,0.572075,302.22,98.69,0.080167,2379.74,0.515664,0.103565,34.42,13.77
1/10/2024 3:00,45977,2350.5,0.568612,301.22,98.81,0.079853,2355.63,0.512452,0.1033,34.42,13.61
1/10/2024 4:00,46111,2366.01,0.570044,301.86,99.67,0.080047,2360.13,0.513278,0.10362,34.47,13.64
1/10/2024 5:00,46155,2386.04,0.571718,301.26,99.32,0.079727,2370.29,0.518752,0.103676,34.7,13.71
1/10/2024 6:00,45977,2389.02,0.568959,301.57,99.3,0.079223,2386.91,0.511671,0.103687,34.67,13.75
1/10/2024 7:00,46039,2379.63,0.563344,301.31,98.81,0.078894,2377.67,0.508883,0.103971,34.58,13.77
1/10/2024 8:00,45793,2370.04,0.565341,299.67,98.16,0.078671,2372.93,0.506987,0.103741,34.18,13.67
1/10/2024 9:00,45549,2365.82,0.559591,298.35,97.0,0.078305,2361.29,0.500666,0.103967,33.84,13.64
1/10/2024 10:00,45639,2419.8,0.56622,300.39,96.91,0.079277,2419.66,0.512643,0.10421,34.52,14.31
1/10/2024 11:00,45656,2411.8,0.564424,300.72,97.92,0.07946,2406.69,0.513194,0.104551,35.02,14.22
1/10/2024 12:00,45541,2389.48,0.560845,297.65,97.48,0.078846,2395.35,0.51225,0.104526,34.65,14.22
1/10/2024 13:00,44897,2358.04,0.555672,290.74,94.32,0.077383,2363.48,0.499163,0.103504,34.02,13.86
1/10/2024 14:00,45163,2380.74,0.554244,292.95,93.88,0.077334,2379.94,0.496154,0.103313,33.85,13.88
1/10/2024 15:00,44896,2383.42,0.554541,291.9,92.63,0.077142,2379.02,0.495902,0.103332,33.87,13.98
1/10/2024 16:00,45393,2443.8,0.565809,294.63,94.2,0.078373,2444.3,0.503203,0.104381,34.65,14.23
1/10/2024 17:00,45410,2411.37,0.565395,294.41,94.62,0.078089,2419.39,0.501917,0.103845,34.99,14.07
1/10/2024 18:00,46160,2436.02,0.569999,296.18,96.15,0.078548,2443.5,0.508813,0.104586,35.32,14.19
1/10/2024 19:00,46514,2436.16,0.572241,296.96,98.01,0.078813,2429.1,0.512778,0.104573,35.51,14.08
1/10/2024 20:00,46486,2483.32,0.57911,298.15,96.65,0.079289,2483.75,0.516024,0.104667,35.45,14.3
