open,high,low,close,log_return,volatility,log_volatility
43406.0,43525.0,43230.0,43525.0,0.0024844161751715887,0.005334729602164717,-5.233517079268308
43437.0,43658.0,43307.0,43658.0,0.003051055897918431,0.005195841203224482,-5.259896741990949
43632.0,44255.0,43632.0,44080.0,0.009619623292488555,0.0050844352417882405,-5.28157131921141
44129.0,44133.0,43846.0,43943.0,-0.003112825298474675,0.005044948419391701,-5.289367849333529
43952.0,44240.0,43909.0,44056.0,0.0025682124139958518,0.004782520586466549,-5.342787552118273
44050.0,44164.0,43997.0,44110.0,0.001224962156667786,0.003957198146829035,-5.53221904281888
44111.0,44457.0,44014.0,44014.0,-0.002178748989503987,0.003797987145774188,-5.573284051070048
44059.0,44543.0,43970.0,44294.0,0.006341462570309986,0.003895475477327276,-5.547939533341561
44212.0,44542.0,44212.0,44487.0,0.004347783963387641,0.0038987286938492,-5.547104754924318
44457.0,44814.0,44333.0,44413.0,-0.0016647922855153041,0.0037106269087647703,-5.5965544385342465
44347.0,44361.0,44154.0,44196.0,-0.004897932124597659,0.003939418741268067,-5.536722094152473
44174.0,44281.0,44035.0,44196.0,0.0,0.003946950812791649,-5.534811944301614
44279.0,44279.0,43116.0,43116.0,-0.0247401293315459,0.006543462826123946,-5.029288769523457
43438.0,43773.0,43415.0,43552.0,0.01006146854967227,0.006637896992135503,-5.014960083711417
43664.0,43664.0,43454.0,43466.0,-0.001976603185545045,0.00665005486659497,-5.013130173732611
43500.0,43680.0,43341.0,43600.0,0.003078127071479031,0.006674042922613859,-5.009529467355991
43623.0,43732.0,43578.0,43578.0,-0.0005047145029024591,0.006675412000942681,-5.009324353612927
43678.0,43870.0,43615.0,43870.0,0.006678279326036929,0.006797432256050122,-4.991210347516839
43859.0,43915.0,43769.0,43819.0,-0.0011632019010470174,0.006643835445356293,-5.014065854943526
43810.0,43928.0,43810.0,43869.0,0.001140407020775669,0.006641907033943237,-5.014356152821812
43910.0,44217.0,43910.0,44152.0,0.006430305839348449,0.0067195037786467165,-5.0027409696368395
44170.0,44170.0,43858.0,43858.0,-0.00668108382235566,0.006902467761578295,-4.975876284713661
43732.0,43912.0,43732.0,43821.0,-0.0008439877780617167,0.006898520980521727,-4.976448241004317
43778.0,44017.0,43701.0,43924.0,0.0023477131986844313,0.006843658687399943,-4.984432794534733
44000.0,44058.0,43811.0,43926.0,4.5532157093575165e-05,0.006830754513706692,-4.986320140972777
44018.0,44021.0,43503.0,43623.0,-0.0069218656931031575,0.006963390762518223,-4.967088744745989
43694.0,43787.0,43466.0,43466.0,-0.0036055109159480736,0.006683964086050427,-5.008044041385728
43455.0,43575.0,43307.0,43307.0,-0.003664738523539768,0.006693983131541658,-5.006546196133172
43314.0,43570.0,43252.0,43538.0,0.005319835218774216,0.006773827170598604,-4.994689038552616
43657.0,43657.0,43452.0,43627.0,0.0020421047651915103,0.006784881286779794,-4.993058482269903
43646.0,43815.0,43587.0,43643.0,0.00036667812946511447,0.006776715741552043,-4.994262698292168
43663.0,43831.0,43663.0,43831.0,0.004298426720275472,0.006701383354055445,-5.005441303142811
43924.0,43924.0,43697.0,43898.0,0.001527431363086862,0.006638245961465145,-5.014907512820768
43986.0,43992.0,43841.0,43852.0,-0.0010484331444704509,0.006634958632481702,-5.0154028459601605
44020.0,44248.0,44020.0,44114.0,0.0059568645781027385,0.006693947147481111,-5.006551571730415
44165.0,44221.0,44039.0,44115.0,2.266828367325502e-05,0.006693960139532459,-5.006549630866758
44112.0,44112.0,43996.0,44021.0,-0.0021330678869375674,0.004197547325818341,-5.4732548943129595
43989.0,43989.0,43880.0,43956.0,-0.001477659202453907,0.0037336511550036026,-5.590368662168056
43901.0,44028.0,43896.0,43985.0,0.0006595331199612531,0.0036997858125417246,-5.599480349509772
43971.0,43992.0,43898.0,43898.0,-0.0019799057478753213,0.003690268086664734,-5.602056171356053
43879.0,43879.0,43648.0,43648.0,-0.00571129873576659,0.0038864643422700583,-5.550255444102547
43732.0,43732.0,43551.0,43551.0,-0.002224797073596463,0.003645392156969239,-5.614291331662742
43481.0,43690.0,43479.0,43648.0,0.002224797073596463,0.003676146521205031,-5.605890216413309
43690.0,43742.0,43606.0,43728.0,0.0018311669647150808,0.0036894742364701754,-5.602271314422806
43734.0,43775.0,43679.0,43679.0,-0.0011211917840228125,0.0034172667831024717,-5.678914233654503
43663.0,43749.0,43632.0,43726.0,0.0010754534530068582,0.0031592670814548146,-5.7574152145331325
43734.0,43734.0,43656.0,43670.0,-0.0012815233572265328,0.0031648503088553075,-5.75564952028476
43701.0,43739.0,43593.0,43593.0,-0.0017647804908005327,0.0031352791199733797,-5.765037075376135
43622.0,43747.0,43578.0,43739.0,0.0033435656120630597,0.003222829668922213,-5.737495526157749
43732.0,43922.0,43732.0,43843.0,0.002374918336691678,0.002921617087924983,-5.835618018756426
43838.0,43903.0,43825.0,43898.0,0.0012536900013397911,0.002812051999095693,-5.873840813349857
43880.0,43965.0,43870.0,43895.0,-6.834257859189563e-05,0.0026779869966557916,-5.92268988734261
43905.0,44027.0,43862.0,43950.0,0.0012522057530137687,0.002485580022589376,-5.997249237176556
43989.0,44126.0,43926.0,44126.0,0.003996553754994636,0.0025724761802402747,-5.9628863496807165
44025.0,44025.0,43875.0,43930.0,-0.004451719898492357,0.0027622311150433607,-5.891716550796438
43939.0,43981.0,43751.0,43857.0,-0.001663116790098229,0.002650292033082475,-5.933085443892472
43784.0,43930.0,43784.0,43899.0,0.0009571995808101974,0.002638765490809908,-5.937444088308314
43922.0,43928.0,43838.0,43855.0,-0.0010028033750550946,0.0026379928588248906,-5.937736931732001
43903.0,43958.0,43805.0,43956.0,0.002300396181333042,0.0023712820219442777,-6.044324532559789
44002.0,44249.0,43977.0,44249.0,0.00664363874384577,0.0027474816633436495,-5.897070545650989
44141.0,44167.0,44052.0,44052.0,-0.004462018025826353,0.0028691865774189843,-5.853726711884416
44000.0,44105.0,43903.0,43943.0,-0.0024774147565125304,0.002899118585296475,-5.843348524292277
43958.0,44058.0,43958.0,43986.0,0.0009780619233197285,0.0029030544812722672,-5.84199182688448
43966.0,44051.0,43926.0,44011.0,0.0005682012039649464,0.0028739092093198163,-5.8520820821792245
44028.0,44070.0,43977.0,44004.0,-0.00015906379628027878,0.0025951254378052168,-5.9541204252645965
43895.0,44083.0,43895.0,44013.0,0.0002045059484281353,0.002537538193607144,-5.976560883059627
44046.0,44106.0,44035.0,44092.0,0.0017933152754530113,0.0025258423667187955,-5.98118066130871
44089.0,44189.0,44077.0,44079.0,-0.00029488153915124826,0.0025115022766900594,-5.98687418826845
44030.0,44091.0,43963.0,43963.0,-0.0026351074969515054,0.002567994100343062,-5.964630190531219
43974.0,43986.0,43957.0,43959.0,-9.09897409702154e-05,0.0025631215083510447,-5.966529424081294
43978.0,44124.0,43978.0,44093.0,0.0030436583711086485,0.00260457114163541,-5.950487246260343
44069.0,44150.0,44007.0,44120.0,0.000612154690196931,0.002563478078725212,-5.966390318083767
44103.0,44396.0,44103.0,44396.0,0.006236180904430455,0.0027631733901254127,-5.891375480711776
44409.0,44489.0,44320.0,44361.0,-0.0007886702302730697,0.0027513098108277816,-5.895678185849541
44405.0,44446.0,44007.0,44016.0,-0.00780750087724158,0.0032231272423502762,-5.73740319745237
44084.0,44194.0,43986.0,43986.0,-0.0006818027127142301,0.003227048516805997,-5.736187331378261
43958.0,44098.0,43848.0,44057.0,0.0016128486169471046,0.003233546785057561,-5.734175668322655
44103.0,44184.0,44071.0,44155.0,0.0022219208343141617,0.0031600553297745394,-5.757165742114251
44135.0,44252.0,44054.0,44252.0,0.0021943972518982946,0.0030393798562670066,-5.796101779022723
44258.0,44274.0,44176.0,44176.0,-0.0017189129848649287,0.0030409710960904654,-5.795578375070467
44163.0,44266.0,44154.0,44206.0,0.0006788712894518767,0.003038893688550258,-5.796261748038333
44263.0,44263.0,43886.0,43951.0,-0.005785149476357887,0.0032749965269445688,-5.721438470370394
43913.0,44016.0,43687.0,43884.0,-0.0015255880456486182,0.003255842211606592,-5.727304292824861
43953.0,43953.0,43718.0,43718.0,-0.0037898723474327767,0.003007785495799311,-5.806551186674208
43702.0,43836.0,43695.0,43709.0,-0.00020588605423554895,0.002887271704061397,-5.847443269788396
43740.0,43832.0,43248.0,43248.0,-0.010603041019484394,0.0035507415644330407,-5.640598805919964
43411.0,43559.0,43280.0,43538.0,0.006683130444653074,0.003844303684620823,-5.561162788751908
43546.0,43638.0,43460.0,43584.0,0.001055990548302077,0.0038510750310552615,-5.559402940814015
43592.0,43653.0,43513.0,43653.0,0.0015818979192054883,0.003872271451943694,-5.553914005634702
43642.0,44197.0,43641.0,43863.0,0.004799131657158284,0.004011124567358626,-5.518683636241976
43869.0,44062.0,43811.0,43970.0,0.002436443089308682,0.0040267355043072375,-5.514799279849139
43992.0,44081.0,43918.0,43930.0,-0.0009101252050314201,0.004029884641895877,-5.514017528272952
43879.0,43901.0,43785.0,43785.0,-0.0033061650135000065,0.004050218117184318,-5.508984543218959
43722.0,44116.0,43722.0,44116.0,0.007531235469713238,0.0043447399411174195,-5.438789374503072
44101.0,44427.0,44101.0,44427.0,0.007024864279575382,0.004532046495380333,-5.396581676517629
44624.0,45125.0,44624.0,45035.0,0.01359257251223056,0.005281662984464588,-5.243514271674279
45065.0,45163.0,44883.0,44893.0,-0.003158084645933812,0.005213206616764704,-5.256560139075644
44956.0,45087.0,44877.0,44929.0,0.0008015854006284684,0.00520669680488546,-5.257809634865147
44859.0,45135.0,44737.0,45053.0,0.002756108521557721,0.004909230605716635,-5.3166380489010425
45053.0,45107.0,44897.0,44932.0,-0.00268933873263677,0.004955488773623763,-5.307259473557699
44964.0,45514.0,44964.0,45514.0,0.012869735157703843,0.005526992164146172,-5.198111523872876
45616.0,46945.0,45616.0,46945.0,0.03095673277348432,0.00819242873130259,-4.8045448766903345
46955.0,47162.0,46753.0,46969.0,0.0005111059165301413,0.008202830647083497,-4.803275983416186
47054.0,47146.0,46817.0,46919.0,-0.0010650989418632406,0.008189344311062231,-4.804921444021457
46826.0,47193.0,46826.0,47103.0,0.003913982576316144,0.00818451627945794,-4.805511168322274
46840.0,47043.0,46840.0,47008.0,-0.0020188932700264672,0.008050870083948175,-4.821975108429905
47030.0,47127.0,46863.0,46936.0,-0.0015328283679085786,0.008051039421512595,-4.821954075202216
46967.0,47126.0,46529.0,46680.0,-0.005469164205203825,0.008117834644750594,-4.813691829736826
46724.0,46796.0,46380.0,46565.0,-0.002466621444733974,0.008166372613699412,-4.807730457233588
46514.0,46805.0,46514.0,46744.0,0.003836719278515588,0.007665013712862093,-4.871088977636843
46814.0,46988.0,46814.0,46959.0,0.004588975322059596,0.0076359660733344575,-4.874885816117694
46984.0,46984.0,46759.0,46825.0,-0.002857632244044339,0.0077239474279496,-4.863429720763515
46849.0,46852.0,46667.0,46773.0,-0.0011111349676280469,0.007764726166732205,-4.858164088073204
46736.0,46852.0,46724.0,46827.0,0.0011538462818627693,0.007761132657211885,-4.858626994457351
46824.0,46939.0,46781.0,46888.0,0.0013018195297416213,0.00776641773728018,-4.857946258586192
46843.0,46884.0,46599.0,46599.0,-0.0061826975002485796,0.007944830924558664,-4.835233759955105
46563.0,46686.0,46512.0,46618.0,0.00040765097059924926,0.007863439460033208,-4.845531177920725
46557.0,46676.0,46422.0,46445.0,-0.003717915804994476,0.007892698695529393,-4.841817162615633
46542.0,46625.0,46469.0,46625.0,0.003868061124496336,0.007833899863525711,-4.849294826112021
46633.0,46908.0,46633.0,46908.0,0.006051358634838522,0.007493033909974652,-4.893781502056386
46292.0,47014.0,46292.0,46851.0,-0.0012158834250008965,0.007448666073525202,-4.899720313155646
46929.0,46929.0,46661.0,46775.0,-0.0016234810136648292,0.007478885599325446,-4.8956714821423635
46583.0,47018.0,46497.0,46835.0,0.0012819145009412836,0.00747569682448881,-4.896097943382751
46912.0,46923.0,46804.0,46851.0,0.00034156651272354566,0.007425229144931104,-4.902871733499377
46932.0,46932.0,46660.0,46806.0,-0.000960953339587789,0.007051389156289758,-4.954530638123099
46752.0,46752.0,46557.0,46636.0,-0.0036386247631856605,0.0031578600556905123,-5.757860678351423
46726.0,46882.0,46625.0,46882.0,0.005261031403751559,0.003352150540108315,-5.698153186837211
46866.0,46898.0,46710.0,46710.0,-0.003675531960778855,0.003427109694669124,-5.676038027652648
46616.0,47680.0,45528.0,45736.0,-0.021072540552347974,0.005371260370525008,-5.22669269212988
45416.0,46040.0,45416.0,45955.0,0.004776922848403586,0.005505165350187475,-5.202068472893894
46307.0,46307.0,46029.0,46106.0,0.0032804365673317903,0.005570071171745303,-5.190347447432406
46141.0,46238.0,45831.0,45831.0,-0.005982375325709555,0.005589952028179929,-5.1867845735728775
45906.0,45939.0,45656.0,45939.0,0.002353711449485374,0.005612697898846019,-5.182723766161923
45917.0,46065.0,45917.0,45977.0,0.0008268419462318377,0.0055432906442942,-5.195166975444221
45950.0,46225.0,45950.0,46111.0,0.002910261805610048,0.005484066529582824,-5.205908385775984
46135.0,46180.0,46037.0,46155.0,0.0009537641890933202,0.005475840327303697,-5.207409530618055
45952.0,46008.0,45944.0,45977.0,-0.0038640259947033684,0.005515689581018254,-5.200158596737188
45928.0,46069.0,45928.0,46039.0,0.001347591927114422,0.005518685015455872,-5.199615668910148
46027.0,46028.0,45793.0,45793.0,-0.005357622363318271,0.005580356513503903,-5.188502613320919
45793.0,45828.0,45549.0,45549.0,-0.005342571443048172,0.005548877720976549,-5.194159584108125
45369.0,45691.0,45369.0,45639.0,0.0019739445809410228,0.005574685702249736,-5.189519339503213
45679.0,45748.0,45605.0,45656.0,0.00037241908530560863,0.00554674575455057,-5.194543873725904
45591.0,45669.0,45480.0,45541.0,-0.0025220141222916936,0.005470078166130159,-5.208462372681379
45479.0,45678.0,44897.0,44897.0,-0.014242041740903488,0.005888368546852909,-5.134776306638564
44685.0,45232.0,44591.0,45163.0,0.00590719017328567,0.006096286222821838,-5.100075509137375
45067.0,45271.0,44866.0,44896.0,-0.005929463624447351,0.0061621970740199875,-5.089321897167166
44870.0,45393.0,44870.0,45393.0,0.011009204217494073,0.0066666701246046916,-5.010634775405672
45468.0,45590.0,45245.0,45410.0,0.0003744369723150953,0.006667026049163397,-5.010581388174682
45393.0,46160.0,45290.0,46160.0,0.016381277089985602,0.007582507009502961,-4.881911393970305
46454.0,46659.0,46178.0,46514.0,0.00763972034821947,0.007732650075333573,-4.862303645208821
46515.0,46515.0,46239.0,46486.0,-0.0006021505558280182,0.007647764912011872,-4.8733418421976324
46511.0,46511.0,45325.0,45847.0,-0.013841426182901628,0.00810746960739052,-4.814969468492803
46078.0,46258.0,45460.0,45720.0,-0.0027739268827247088,0.006883952193490582,-4.97856234523995
45854.0,46935.0,45854.0,46935.0,0.026227826862344372,0.008689011475643655,-4.745696100416565
46940.0,47599.0,46546.0,46632.0,-0.006476665045704877,0.008799336544961357,-4.7330789529581585
46566.0,46726.0,46356.0,46726.0,0.002013754188515904,0.008695063071777144,-4.744999877403782
46644.0,46690.0,46530.0,46530.0,-0.0042034890752074006,0.008747175121095482,-4.739024474041094
46520.0,46637.0,46520.0,46617.0,0.0018680156161483552,0.008751278714073819,-4.738555450538536
46566.0,46570.0,46316.0,46469.0,-0.0031798578670994004,0.008768928636697617,-4.73654064235263
46471.0,46496.0,46393.0,46433.0,-0.0007750102646220114,0.008770615821894347,-4.736348255919116
46434.0,46434.0,46073.0,46129.0,-0.006568593873122808,0.008842853981790478,-4.728145605818142
46061.0,46061.0,45662.0,45883.0,-0.005347141375779074,0.008908372533579298,-4.720763710347016
45931.0,46173.0,45931.0,46105.0,0.004826725899022222,0.008891645852520834,-4.722643111325046
46103.0,46301.0,46083.0,46301.0,0.004242155139982273,0.00884310822025,-4.728116855506835
46300.0,46342.0,46252.0,46259.0,-0.0009075195091305943,0.008844369624403534,-4.727974223056155
46238.0,46810.0,46238.0,46810.0,0.0118408156900216,0.009138586344984405,-4.69524957232894
46865.0,47095.0,46771.0,47047.0,0.005050246731164165,0.009140974029334836,-4.694988331433085
47100.0,47334.0,46996.0,47334.0,0.0060817512978648125,0.008555852987195894,-4.761139670331758
47464.0,47464.0,46987.0,47332.0,-4.2253818694604206e-05,0.008529994588543597,-4.764166551881599
47323.0,48888.0,47323.0,48649.0,0.02744465391386086,0.009812766272890587,-4.624071060151016
48495.0,48495.0,46871.0,46871.0,-0.03723210612002781,0.012692830706313486,-4.366717956227984
46727.0,46910.0,45919.0,46043.0,-0.017823404855532132,0.013282561568108208,-4.32130326436979
45963.0,46305.0,45779.0,46305.0,0.005674204161618235,0.012903039152251513,-4.35029240216443
46392.0,46592.0,46291.0,46460.0,0.003341780720031551,0.012823872862255253,-4.356446777771491
46549.0,46702.0,46296.0,46702.0,0.005195262968019421,0.012867516231872609,-4.35304926497535
46859.0,46969.0,46253.0,46253.0,-0.009660663590619123,0.012696419152328324,-4.366435281784375
46128.0,46408.0,46128.0,46235.0,-0.00038923969006177117,0.012680087422594724,-4.3677224354704185
46142.0,46434.0,46142.0,46434.0,0.004294862486775131,0.011475914715063778,-4.467504812481442
46452.0,46452.0,46302.0,46314.0,-0.0025876583206052572,0.01141436700759885,-4.47288245322309
46369.0,46504.0,46176.0,46355.0,0.0008848698631744867,0.011406805323552795,-4.473545143483964
46285.0,46285.0,45927.0,46175.0,-0.003890634973643614,0.011402366740463377,-4.4739343363168285
46205.0,46233.0,46062.0,46206.0,0.0006711336998659334,0.011395000072703448,-4.474580609904187
46103.0,46168.0,45939.0,46074.0,-0.002860860208707905,0.011391764394439254,-4.47486460619428
46034.0,46100.0,45934.0,45960.0,-0.002477346595906482,0.01139978575064218,-4.474160717561602
45909.0,46176.0,45909.0,46176.0,0.004688729610906606,0.011367632113884363,-4.476985250262316
46204.0,46371.0,46136.0,46136.0,-0.0008666262783503242,0.01131192676814791,-4.481897643668889
46139.0,46139.0,45875.0,45905.0,-0.005019512717447938,0.01131648173247998,-4.481495055533407
46008.0,46008.0,45638.0,45842.0,-0.0013733421234878307,0.011279040487884352,-4.484809099661108
45863.0,46060.0,45686.0,46026.0,0.004005752733039714,0.011314248722049705,-4.481692398738215
45927.0,46066.0,45866.0,46066.0,0.0008686965754982623,0.011024079724757416,-4.507673332810504
46110.0,46209.0,46003.0,46039.0,-0.0005862874061861589,0.010956806644652203,-4.513794404456185
45973.0,46049.0,45704.0,45793.0,-0.005357622363318271,0.010888375594625905,-4.5200595180279155
45892.0,45921.0,45675.0,45812.0,0.0004148245242614479,0.01089121485522277,-4.519798791305851
45812.0,45909.0,45301.0,45452.0,-0.00788924147970782,0.009062891526575717,-4.7035670568020596
45506.0,45506.0,44461.0,44530.0,-0.02049370472215095,0.006613660519064413,-5.018617993368433
44404.0,44541.0,43413.0,43413.0,-0.025404183909646605,0.007515110861449701,-4.890839503863415
43588.0,43778.0,43428.0,43551.0,0.0031737297234357698,0.007414228753089003,-4.904354320522793
43566.0,43811.0,43342.0,43551.0,0.0,0.0073295695669306415,-4.915838486918191
43577.0,43600.0,43298.0,43511.0,-0.0009188854566737348,0.007147425668980566,-4.941003033404861
43426.0,43922.0,43426.0,43669.0,0.0036246885292143816,0.007119418114495198,-4.944929282390196
43778.0,43819.0,43330.0,43385.0,-0.006524708974488647,0.007154322296981392,-4.9400385878627056
43429.0,43429.0,41730.0,42442.0,-0.02197532125659407,0.008004537530300395,-4.827746706806921
42449.0,42940.0,42449.0,42894.0,0.010593518023911841,0.008522857953006117,-4.765003553894809
42871.0,42955.0,42777.0,42811.0,-0.001936877100469303,0.008483481770334235,-4.769634327321411
42870.0,42870.0,42572.0,42678.0,-0.0031115139328683483,0.008482669604115273,-4.769730066915106
42637.0,42826.0,42537.0,42620.0,-0.001359938308961972,0.008451596452054825,-4.773399926220666
42610.0,42693.0,42434.0,42693.0,0.0017113456991619813,0.008514775145418504,-4.765952372095941
42604.0,42847.0,42582.0,42757.0,0.001497952298823435,0.008567451013563784,-4.759785021936684
42834.0,43097.0,42787.0,43094.0,0.00785085161358623,0.00871405320433405,-4.742818245689947
43097.0,43145.0,42979.0,43084.0,-0.00023207779351785973,0.008721381448764737,-4.74197763058536
43156.0,43201.0,43057.0,43142.0,0.0013453020840010765,0.00874932393263387,-4.738778846439527
43111.0,43213.0,43103.0,43124.0,-0.0004173138956531375,0.00875726036646844,-4.737872166502121
43195.0,43195.0,42886.0,42886.0,-0.005534254329832677,0.008662913275362371,-4.74870420704858
42924.0,42924.0,42680.0,42758.0,-0.0029891199688236725,0.008624795345378095,-4.753114044418322
42787.0,42787.0,42557.0,42557.0,-0.004711958551078865,0.008613520126146005,-4.7544222024989224
42621.0,42731.0,42562.0,42684.0,0.002979788927181204,0.008693706889828696,-4.7451558610592315
42692.0,42782.0,42657.0,42729.0,0.0010537038662405962,0.008705362564537073,-4.743816056481462
42728.0,42939.0,42653.0,42873.0,0.003364410547208152,0.008728150814824392,-4.741201751175301
42769.0,43195.0,42769.0,43107.0,0.005443139747411507,0.007967372283540376,-4.832400541479267
43115.0,43115.0,42839.0,42839.0,-0.006236494278477167,0.006220958083173741,-5.079831351428258
42891.0,42946.0,42842.0,42842.0,7.002719392268375e-05,0.006172152699393774,-5.087707604120729
42877.0,42877.0,42767.0,42776.0,-0.0015417321841937337,0.006172748264325866,-5.08761111652082
42801.0,42981.0,42801.0,42893.0,0.00273144481067078,0.006213197981493111,-5.081079542724519
42799.0,42894.0,42755.0,42853.0,-0.0009329881954034391,0.006147892783889572,-5.091645892643006
42849.0,42936.0,42849.0,42933.0,0.0018651067351509454,0.0060450603347831176,-5.108513814025039
42966.0,42997.0,42888.0,42908.0,-0.0005824722616658562,0.003942574592762124,-5.535921319138094
42962.0,42962.0,42809.0,42848.0,-0.001399319226420559,0.0033111506942977162,-5.710459508224751
42823.0,42872.0,42670.0,42698.0,-0.003506888778629147,0.0033652264090228267,-5.69426003463538
42723.0,42822.0,42723.0,42767.0,0.0016146964252410356,0.0033199344134680203,-5.707810251228354
42778.0,42803.0,42656.0,42803.0,0.0008414164338894636,0.0033086162916605606,-5.711225215768947
42758.0,42787.0,42667.0,42667.0,-0.0031824058682730083,0.0033604353837327987,-5.6956847349096575
42676.0,42676.0,42553.0,42583.0,-0.0019706751245731624,0.0033666549200759436,-5.693835632895444
